category,titles,date,descriptions,urls
national,Missing Telangana IT professional found dead in Australia,"Monday, 27 May, 2024","A 30-year-old IT professional from Shadnagar town in Telangana, who went missing in New South Wales in Australia, was found dead, according to his family members in Hyderabad. Aravind’s body was recovered from the sea in Sydney and family members were informed about his death by the authorities in Australia on Friday, his relative Krishna A said Saturday, May 26.",https://thesouthfirst.com/news/missing-telangana-it-professional-found-dead-in-australia/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,PM Modi extends birthday wishes to Nitin Gadkari,"Monday, 27 May, 2024","PM Modi extends birthday wishes to Union Minister Nitin Gadkari, praising his significant role in enhancing India's infrastructure. Gadkari, known as the ""Expressway Man of India,"" has spearheaded transformative road projects. His leadership in public-private partnerships has garnered global recognition. Modi applauds Gadkari's dedication and wished him continued health and success.",https://www.refersms.com/pm-modi-extends-birthday-wishes-to-nitin-gadkari-2024-5-27/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Southwest monsoon expected to weaken upon entering Kerala,"Monday, 27 May, 2024","Weather experts anticipate a weakening of the southwest monsoon as it approaches Kerala in the coming days, attributed to the potential formation of a low-pressure system over the Bay of Bengal. Initial predictions suggest an early onset of the monsoon due to the El Niño effect.",https://newskarnataka.com/karnataka/mangaluru/southwest-monsoon-expected-to-weaken-upon-entry-into-kerala/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Minor girl dies in sleep after bleeding from nose in Tamil Nadu,"Monday, 27 May, 2024",A minor girl allegedly died in her sleep after starting to bleed from her nose in Tamil Nadu's Salem. The deceased girl has been identified as S Lakshmikumari. The incident occurred after the girl went to sleep post-dinner. Her mother noticed that her daughter was bleeding from her nose. She rushed her daughter to a hospital but was declared dead.,https://www.latestly.com/india/news/tamil-nadu-shocker-minor-girl-allegedly-dies-in-sleep-after-suddenly-bleeding-from-her-nose-in-salem-case-registered-5992562.html?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle#google_vignette
national,Bihar CM Nitish's helicopter runs out of fuel during poll campaign,"Monday, 27 May, 2024","Bihar CM Nitish Kumar's helicopter ran out of fuel during election campaigning on Sunday, JD(U) MP Sanjay Jha told PTI. This happened when the CM had gone to Masaurhi to address a public meeting in favour of NDA candidate Ram Kripal Yadav. Later, Kumar proceeded to his next destination by road for another poll-related engagement.",https://repository.inshorts.com/articles/en/PTI/6a95f48d-f4c0-4716-b611-2fbfcd3f505b?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Speeding Audi fatally rams elderly man in Noida,"Monday, 27 May, 2024","In a repetition of the Pune horror, a 64-year-old man died after he was hit by a speeding Audi car in Noida on Sunday. The deceased was identified as Janak Dev Shah. According to reports, the incident occurred at 6:30 am near Kanchenjunga Apartment in Sector 24 area when the victim was crossing the road.",https://www.connectedtoindia.com/elderly-man-dies-in-noida-after-speeding-audi-hits-him-amid-pune-crash-horror/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,PM announces ₹2 lakh aid for families of newborns killed in Delhi,"Monday, 27 May, 2024","PM Narendra Modi has announced an ex-gratia of ₹2 lakh for each of the families of the seven newborn babies who lost their lives in a fire at Baby Care New Born Hospital in Delhi. He has also announced a compensation of ₹50,000 for those injured, the Prime Minister's Office said. Notably, the owner of the hospital has been arrested.",https://x.com/PMOIndia/status/1794624746723962961?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,"Millions without power in West Bengal, Bangladesh amid cyclone Remal","Monday, 27 May, 2024","Strong winds and heavy rain hit the coastal regions of West Bengal and Bangladesh as severe cyclone Remal made landfall late on Sunday, leaving millions without electricity after power poles fell. The storm crossed the coastal regions with wind speeds measuring up to 135 kmph. The landfall process began around 9 pm on Sunday and continued for about five hours.",https://www.reuters.com/world/asia-pacific/millions-without-power-cyclone-remal-pounds-bangladesh-india-2024-05-27/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,German influencer’s dance video at Taj Mahal goes viral,"Monday, 27 May, 2024","German TikTok star Noel Robinson wins hearts in India with his captivating dance moves. His video at the Taj Mahal, clad in traditional attire, goes viral. Robinson's energetic performance of Kuldeep Manak's ""Jind Kadh Ke"" garners millions of views and praise. Fans flood comments, suggesting he's a new cultural ambassador, bringing joy worldwide.",https://newskarnataka.com/trending/german-influencers-dance-video-at-taj-mahal-goes-viral/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,2 doctors from Sassoon Hospital held in Pune Porsche accident case,"Monday, 27 May, 2024","In a fresh development in the Pune Porsche accident case, two doctors from Sassoon General Hospital were arrested in connection with the accident involving a 17-year-old, ANI reported on Monday. The arrested doctors were charged with manipulation of blood samples, Pune Police Commissioner Amitesh Kumar confirmed to ANI.",https://www.freepressjournal.in/pune/pune-porsche-accident-case-2-doctors-from-sassoon-general-hospital-arrested-for-manipulation-of-blood-samples?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Two male elephants found dead in Karnataka,"Monday, 27 May, 2024","On Friday, a somber atmosphere enveloped Talacauvery and Tyagathur in Kodagu of Karnataka as the decomposed carcasses of two male elephants were discovered, raising concerns about wildlife conservation in the region. In Talacauvery, the carcass of a 40-year-old elephant was found on the grassland adjacent to the forest.",https://newskarnataka.com/karnataka/kodagu/tragic-discovery-two-male-elephants-found-dead-in-kodagu/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Rainfall and monsoon advancements forecasted for several regions,"Monday, 27 May, 2024","The Southwest Monsoon has advanced further, impacting the Bay of Bengal and surrounding areas. Cyclonic storm ""Remal"" weakens, bringing heavy rainfall to West Bengal and the Northeast. Heat waves persist across Rajasthan and Punjab. Fishermen are warned against venturing into the North Bay of Bengal. Stay alert for weather warnings and advisories.",https://www.refersms.com/weather-forecast-rainfall-warnings-monsoon-advancements-and-cyclonic-storms-2024-5-27/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,"Gang rape in Sirsi, photos misused; Cops attacked","Monday, 27 May, 2024","A group, that befriended young ladies in the coastal districts of Uttara Kannada and Udupi, took pictures of them pretending to be in love, edited the pictures into pornographic images, and then used the images to threaten and rape the victims, has been apprehended by the police. Three cops were hurt as the accused threw stones during the arrest.",https://newskarnataka.com/karnataka/uttara-kannada/gang-rape-in-sirsi-photos-misused-cops-attacked/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,Theft in front of Parthippadi masjid raises concerns,"Monday, 27 May, 2024","A burglary at a locked house in Vitlapadnur village has left residents shocked, especially considering the occupants were abroad at the time. The perpetrators made away with valuable items including a Rado watch, CCTV, and a DVR. The family of the homeowner, M K Khalil, who had returned from Ajman six months ago, fell victim to the burglary.",https://newskarnataka.com/karnataka/mangaluru/theft-in-front-of-parthippadi-masjid-raises-concerns/27052024/?utm_source=inshorts&utm_medium=referral&utm_campaign=fullarticle
national,51-yr-old dies in Kolkata as Cyclone Remal makes landfall,"Monday, 27 May, 2024","A 51-year-old man died in Kolkata after heavy rain lashed the city as severe cyclonic storm ‘Remal’ made landfall. The man reportedly died after a wall collapsed and chunks of concrete fell on him during the storm. Trees were uprooted, houses were damaged and waterlogging was seen in parts of Kolkata due to cyclonic storm 'Remal'.",https://www.news18.com/amp/india/cyclone-remal-live-updates-1-dead-kolkata-severe-cyclonic-storm-landfall-coastal-west-bengal-liveblog-8905136.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,85 people hospitalised due to suspected food poisoning in Kerala,"Monday, 27 May, 2024","At least 85 people, including children, who consumed food at a restaurant in Kerala's Thrissur district were taken to hospitals on Sunday due to suspected food poisoning. Health officials suspect the consumption of mayonnaise supplied with the dish known as ""kuzhimanthi"" is the reason for food poisoning. The eatery has been sealed and food samples have been sent for testing.",https://www.hindustantimes.com/india-news/85-hospitalised-in-kerala-due-to-suspected-food-poisoning-101716751874054-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Parents of Delhi hospital fire victim sold jewellery for child,"Monday, 27 May, 2024","Father of a newborn boy who died in a fire in Baby Care New Born Hospital in Delhi said that this is the second time he lost a son and criticised the facilities provided by the hospital. ""I am a labourer...Ask those parents who have sold jewellery or taken loans for treatment of their childrens,"" the father told reporters.",https://www.republicworld.com/india/delhi-hospital-fire-aftermath-families-struggle-to-identify-their-newborns-parents-narrate-ordeal/?amp=1&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
national,Newly-married couple among those killed in Rajkot game zone fire,"Monday, 27 May, 2024","A newly-married couple and their relative were among over 30 victims of Rajkot game zone fire. The couple were identified as Akshay Dholaria and his wife Khyati, who were celebrating their court marriage at the game zone and were to have a grand wedding in December. Five members of a family are also missing and presumed dead in the fire.",https://www.hindustantimes.com/india-news/gujarat-game-zone-fire-family-loses-five-members-newly-married-couple-among-victims-101716731540750-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
